Polvo cozido sem sal,Peixe produtos da pesca,102.0,1.3,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.45,0.0,0.105,0.007,0.0,0.0,0.0021,1.0E-5,4.0E-5,0.0025,0.0076,0.0051,5.0E-5,0.0017,0.0,1.3E-5,1.2,0.18,0.16,0.026,0.18,0.049,5.0E-4,0.0024
Polvo cru,Peixe produtos da pesca,73.0,1.2,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.65,0.0,0.064,0.003,0.0,0.0,7.3E-4,2.0E-5,4.0E-5,0.0013,0.0046,0.0033,7.0E-5,0.0013,0.0,1.2E-5,0.9,0.26,0.24,0.013,0.16,0.043,7.0E-4,0.0013
Raia crua,Peixe produtos da pesca,58.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.55,0.0,0.039,0.002,0.0,4.0E-7,2.4E-4,3.0E-5,3.0E-5,0.0017,0.0043,0.0026,1.9E-4,4.7E-4,0.0,1.2E-5,1.9,0.22,0.26,0.16,0.32,0.028,3.0E-4,8.0E-4
Redfish cru,Peixe produtos da pesca,100.0,2.9,0.5,0.9,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.2,0.0,0.042,0.02,0.0,2.3E-6,0.0012,1.3E-4,9.0E-5,0.0028,0.0063,0.0035,1.8E-4,0.0023,0.0,6.0E-6,1.2,0.078,0.3,0.015,0.2,0.029,6.0E-4,6.0E-4
Robalo cru,Peixe produtos da pesca,145.0,7.9,1.8,2.0,1.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.24,0.0,0.052,0.036,0.0,5.0E-6,1.7E-4,2.6E-4,8.0E-5,0.0027,0.0062,0.0035,4.9E-4,0.0013,0.0,9.5E-6,1.7,0.095,0.35,0.052,0.23,0.038,4.0E-4,0.0012
Safio,Peixe produtos da pesca,88.0,3.2,0.6,2.2,0.4,0.208,0.0,7.5,1.9,0.2,5.3,1.3,5.5,0.78,0.0,0.011,0.116,0.323,2.1E-5,0.00115,1.4E-4,3.0E-5,0.0011,0.00213,0.00103,3.5E-4,7.0E-5,0.0241,3.2E-5,1.57,0.31,0.38,0.056,0.082,0.021,7.0E-4,5.0E-4
Safio cru,Peixe produtos da pesca,109.0,4.2,1.2,2.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.21,0.0,0.049,0.267,0.0,9.1E-5,0.0015,4.0E-5,5.0E-5,0.0015,0.0048,0.0033,5.5E-4,3.0E-4,0.0,1.3E-5,1.0,0.084,0.34,0.13,0.22,0.028,2.0E-4,0.0011
Salmão cru,Peixe produtos da pesca,262.0,21.9,4.2,10.0,5.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.095,0.0,0.04,0.033,0.0,1.1E-5,0.004,1.8E-4,4.0E-5,0.0036,0.0066,0.003,4.5E-4,0.0019,0.0,1.0E-5,1.3,0.038,0.3,0.012,0.21,0.023,5.0E-4,5.0E-4
Sarda crua,Peixe produtos da pesca,181.0,11.7,3.1,3.8,3.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,19.0,0.19,0.0,0.045,0.064,0.0,9.3E-6,0.0015,1.1E-4,1.9E-4,0.0058,0.0093,0.0035,4.3E-4,0.0084,0.0,1.5E-5,1.3,0.076,0.37,0.056,0.27,0.03,1.0E-4,0.0027
Sardinha gorda crua,Peixe produtos da pesca,221.0,16.4,4.7,4.0,5.6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,18.4,0.16,0.0,0.02,0.047,0.0,2.1E-5,6.6E-4,1.0E-5,8.0E-5,0.0044,0.0078,0.0034,5.7E-4,0.01,0.0,1.5E-5,1.7,0.065,0.37,0.072,0.31,0.031,0.001,0.0016
Sardinha meio gorda crua,Peixe produtos da pesca,158.0,9.1,2.5,2.2,3.3,0.2,0.3,0.0,0.0,0.0,0.0,0.0,18.9,0.16,0.0,0.028,0.012,0.0,1.7E-5,2.5E-4,1.0E-5,1.4E-4,0.0062,0.0097,0.0035,4.1E-4,0.01,0.0,2.4E-5,1.6,0.065,0.4,0.07,0.3,0.029,0.0017,0.0017
Solha crua,Peixe produtos da pesca,90.0,1.6,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.28,0.0,0.085,0.0,0.0,1.0E-5,3.5E-4,1.2E-4,5.0E-5,5.1E-4,0.004,0.0035,1.3E-4,0.0015,0.0,8.5E-6,1.0,0.11,0.23,0.054,0.17,0.029,4.0E-4,6.0E-4
Tamboril cru,Peixe produtos da pesca,73.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.22,0.0,0.042,0.024,0.0,0.0,2.3E-4,4.0E-5,2.0E-5,0.002,0.0053,0.0033,5.0E-5,2.6E-4,0.0,7.3E-6,1.1,0.086,0.33,0.007,0.21,0.027,2.0E-4,5.0E-4
Truta arco-íris crua,Peixe produtos da pesca,92.0,2.3,0.5,0.5,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.1,0.0,0.038,0.009,0.0,1.9E-5,1.3E-4,9.0E-5,4.0E-5,0.004,0.0073,0.0033,2.8E-4,0.0019,0.0,8.2E-6,1.3,0.041,0.4,0.02,0.24,0.024,2.0E-4,6.0E-4
Abóbora crua,Produtos hortícolas,11.0,0.2,0.1,0.0,0.0,0.0,0.0,1.7,1.4,0.0,0.3,0.7,0.3,0.0025,0.0,0.0,0.16,0.962,0.0,0.001,1.0E-5,1.0E-5,6.0E-4,6.0E-4,0.0,4.0E-5,0.0,0.012,8.0E-6,0.4,0.001,0.2,0.025,0.005,0.005,1.0E-4,1.0E-4
Agrião cru,Produtos hortícolas,29.0,0.9,0.3,0.1,0.4,0.1,0.0,0.4,0.4,0.0,0.0,3.0,3.4,0.12,0.0,0.0,0.325,1.95,0.0,0.0015,9.0E-5,7.0E-5,6.0E-4,0.0011,5.0E-4,2.3E-4,0.0,0.077,2.0E-4,1.15,0.049,0.23,0.2,0.056,0.015,0.0017,2.0E-4
Aipo cru,Produtos hortícolas,15.0,0.1,0.0,0.0,0.1,0.1,0.0,1.5,1.5,0.0,0.0,2.0,1.1,0.25,0.0,0.0,0.0,0.0,0.0,2.0E-4,5.0E-5,4.0E-5,3.0E-4,4.0E-4,1.0E-4,7.0E-5,0.0,0.008,1.6E-5,0.94,0.1,0.3,0.055,0.032,0.013,6.0E-4,1.0E-4
Alcachofra crua,Produtos hortícolas,51.0,0.2,0.0,0.0,0.1,0.1,0.0,6.8,2.7,0.0,4.1,5.0,3.0,0.21,0.0,0.0,0.02,0.12,0.0,2.0E-4,8.0E-5,3.0E-5,8.0E-4,0.0013,5.0E-4,1.0E-4,0.0,0.009,7.4E-5,0.85,0.084,0.35,0.04,0.09,0.049,0.001,5.0E-4
Alface crua,Produtos hortícolas,15.0,0.2,0.0,0.0,0.1,0.0,0.0,0.8,0.8,0.0,0.0,1.3,1.8,0.0075,0.0,0.0,0.115,0.688,0.0,6.0E-4,6.0E-5,2.0E-5,4.0E-4,5.0E-4,1.0E-4,4.0E-5,0.0,0.004,5.5E-5,0.65,0.003,0.31,0.07,0.046,0.022,0.0015,4.0E-4
Alho francês cru,Produtos hortícolas,26.0,0.3,0.1,0.0,0.2,0.1,0.0,2.9,2.2,0.4,0.3,2.4,1.8,0.01,0.0,0.0,0.124,0.745,0.0,6.7E-4,2.9E-4,5.0E-5,4.0E-4,6.0E-4,2.0E-4,4.8E-4,0.0,0.02,8.7E-5,0.86,0.004,0.24,0.024,0.044,0.011,0.001,2.0E-4
Beringela crua,Produtos hortícolas,21.0,0.2,0.0,0.0,0.1,0.0,0.0,2.4,2.2,0.0,0.2,2.5,1.1,0.0075,0.2,0.0,0.009,0.051,0.0,3.0E-5,5.0E-5,3.0E-5,5.0E-4,7.0E-4,2.0E-4,8.0E-5,0.0,0.004,2.0E-5,0.6,0.003,0.23,0.017,0.026,0.012,4.0E-4,2.0E-4
Beterraba crua,Produtos hortícolas,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,2.6,1.0,0.18,0.0,0.0,0.003,0.016,0.0,0.0,4.0E-5,2.0E-5,2.0E-4,4.0E-4,2.0E-4,4.0E-5,0.0,0.015,1.1E-4,0.59,0.07,0.34,0.017,0.025,0.019,8.0E-4,4.0E-4
Brócolos crus,Produtos hortícolas,32.0,0.8,0.1,0.0,0.4,0.1,0.0,1.5,1.2,0.2,0.1,2.6,3.4,0.02,0.0,0.0,0.178,1.07,0.0,0.001,1.0E-4,6.0E-5,0.001,0.0016,6.0E-4,1.4E-4,0.0,0.041,9.0E-5,0.97,0.008,0.37,0.067,0.05,0.022,0.0013,6.0E-4
Cebola crua,Produtos hortícolas,20.0,0.2,0.0,0.0,0.2,0.1,0.0,3.1,2.2,0.9,0.0,1.3,0.9,0.025,0.0,0.0,0.0,0.0,0.0,3.0E-4,1.3E-4,1.0E-5,6.0E-4,7.0E-4,1.0E-4,2.0E-4,0.0,0.008,1.7E-5,0.7,0.01,0.21,0.031,0.03,0.012,5.0E-4,3.0E-4
Cenoura crua,Produtos hortícolas,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.1,0.1,0.2,2.6,0.6,0.14,0.0,0.0,0.933,5.6,0.0,5.0E-4,5.0E-5,2.0E-5,9.0E-4,0.001,1.0E-4,7.0E-5,0.0,0.003,2.8E-5,0.6,0.058,0.31,0.041,0.033,0.007,7.0E-4,1.0E-4
Chicória crua,Produtos hortícolas,14.0,0.1,0.0,0.0,0.1,0.0,0.0,0.9,0.9,0.0,0.0,2.6,1.0,0.01,0.0,0.0,0.02,0.12,0.0,0.0,6.0E-5,9.0E-5,3.0E-4,4.0E-4,1.0E-4,5.0E-5,0.0,0.002,1.4E-5,0.37,0.004,0.17,0.03,0.023,0.006,3.0E-4,1.0E-4
Cogumelos crus,Produtos hortícolas,18.0,0.5,0.1,0.0,0.2,0.2,0.0,0.5,0.3,0.0,0.2,2.3,1.8,0.012,0.0,0.0,0.0,0.0,0.0,1.0E-4,9.0E-5,3.1E-4,0.0032,0.0035,3.0E-4,1.8E-4,0.0,0.001,4.4E-5,0.9,0.005,0.32,0.006,0.08,0.009,6.0E-4,4.0E-4
Courgette crua,Produtos hortícolas,19.0,0.3,0.1,0.0,0.1,0.1,0.0,2.0,1.9,0.0,0.1,1.0,1.6,0.0075,0.0,0.0,0.055,0.332,0.0,0.0,1.1E-4,4.0E-5,4.0E-4,7.0E-4,3.0E-4,1.2E-4,0.0,0.017,4.1E-5,0.6,0.003,0.25,0.022,0.033,0.02,8.0E-4,3.0E-4
Couve branca crua,Produtos hortícolas,28.0,0.4,0.1,0.0,0.2,0.1,0.0,3.5,3.4,0.0,0.1,2.4,1.4,0.018,0.0,0.0,0.007,0.04,0.0,2.0E-4,1.2E-4,1.0E-5,3.0E-4,6.0E-4,3.0E-4,1.8E-4,0.0,0.04,3.4E-5,0.5,0.007,0.24,0.05,0.038,0.006,6.0E-4,2.0E-4
Couve de Bruxelas crua,Produtos hortícolas,50.0,1.4,0.3,0.1,0.7,0.2,0.0,4.0,3.1,0.2,0.7,3.8,3.5,0.015,0.0,0.0,0.036,0.215,0.0,0.001,1.5E-4,1.1E-4,2.0E-4,9.0E-4,7.0E-4,3.7E-4,0.0,0.115,1.4E-4,1.4,0.006,0.45,0.026,0.077,0.008,7.0E-4,5.0E-4
Couve galega crua,Produtos hortícolas,32.0,0.4,0.1,0.0,0.3,0.3,0.0,3.1,2.7,0.0,0.4,3.1,2.4,0.052,0.0,0.0,0.414,2.49,0.0,2.0E-4,2.1E-4,1.1E-4,0.0015,0.002,5.0E-4,1.5E-4,0.0,0.148,7.8E-5,2.2,0.021,0.18,0.29,0.04,0.018,0.001,5.0E-4
Couve lombarda crua,Produtos hortícolas,26.0,0.2,0.0,0.0,0.1,0.1,0.0,2.1,2.0,0.0,0.1,3.1,2.4,0.022,0.0,0.0,0.166,0.995,0.0,2.0E-4,1.5E-4,3.0E-5,7.0E-4,0.0011,4.0E-4,1.5E-4,0.0,0.067,1.5E-4,1.04,0.009,0.25,0.051,0.064,0.012,5.0E-4,3.0E-4
Couve portuguesa crua,Produtos hortícolas,31.0,0.4,0.0,0.0,0.3,0.2,0.0,3.5,3.4,0.0,0.1,2.4,2.2,0.038,0.0,0.0,0.233,1.4,0.0,2.0E-4,1.2E-4,6.0E-5,7.0E-4,0.0011,4.0E-4,1.3E-4,0.0,0.09,7.8E-5,0.8,0.015,0.27,0.076,0.065,0.028,0.001,4.0E-4
Couve roxa crua,Produtos hortícolas,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.3,0.5,0.1,3.3,2.0,0.028,0.0,0.0,0.003,0.015,0.0,2.0E-4,2.0E-5,1.0E-5,4.0E-4,7.0E-4,3.0E-4,9.0E-5,0.0,0.057,3.9E-5,0.48,0.011,0.25,0.06,0.028,0.009,5.0E-4,1.0E-4
Couve-flor crua,Produtos hortícolas,34.0,0.2,0.0,0.0,0.1,0.0,0.0,3.3,2.8,0.1,0.4,1.9,3.7,0.035,0.0,0.0,0.005,0.03,0.0,2.2E-4,1.7E-4,7.0E-5,6.0E-4,0.0015,9.0E-4,2.8E-4,0.0,0.073,6.6E-5,0.95,0.014,0.38,0.021,0.034,0.022,5.0E-4,7.0E-4
Espargos crus,Produtos hortícolas,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.6,0.0,0.1,1.5,2.1,0.005,0.0,0.0,0.067,0.4,0.0,0.0012,1.6E-4,7.0E-5,0.001,0.0014,4.0E-4,9.0E-5,0.0,0.01,1.8E-4,0.8,0.002,0.26,0.023,0.068,0.015,7.0E-4,6.0E-4
Espinafres crus,Produtos hortícolas,27.0,0.9,0.1,0.0,0.4,0.1,0.0,0.8,0.7,0.0,0.1,2.6,2.6,0.42,0.0,0.0,0.55,3.3,0.0,0.0017,7.0E-5,1.8E-4,4.0E-4,0.0011,7.0E-4,1.7E-4,0.0,0.035,1.5E-4,1.3,0.17,0.47,0.1,0.045,0.054,0.0024,9.0E-4
Grelos de couve crus,Produtos hortícolas,28.0,0.4,0.1,0.0,0.3,0.3,0.0,2.5,2.1,0.2,0.2,2.6,2.4,0.048,0.0,0.0,0.18,1.08,0.0,0.0013,7.0E-5,9.0E-5,7.0E-4,0.0011,4.0E-4,1.4E-4,0.0,0.079,9.0E-5,1.04,0.019,0.23,0.15,0.051,0.02,6.0E-4,7.0E-4
Grelos de nabo crus,Produtos hortícolas,28.0,0.5,0.1,0.0,0.3,0.3,0.0,2.3,1.9,0.2,0.2,2.6,2.4,0.048,0.0,0.0,0.204,1.23,0.0,0.0013,1.0E-4,7.0E-5,0.001,0.0014,4.0E-4,1.4E-4,0.0,0.084,9.0E-5,0.81,0.019,0.23,0.13,0.043,0.02,5.0E-4,4.0E-4
Nabo cru,Produtos hortícolas,21.0,0.4,0.0,0.0,0.2,0.0,0.0,3.0,2.9,0.0,0.1,2.0,0.4,0.05,0.0,0.0,0.003,0.02,0.0,0.0,5.0E-5,2.0E-5,9.0E-4,0.001,1.0E-4,8.0E-5,0.0,0.018,1.4E-5,0.7,0.02,0.24,0.012,0.007,0.01,2.0E-4,1.0E-4
Pepino cru,Produtos hortícolas,19.0,0.6,0.2,0.0,0.2,0.1,0.0,1.7,1.6,0.0,0.1,0.7,1.4,0.0075,0.0,0.0,0.006,0.035,0.0,7.0E-5,2.0E-5,1.0E-5,6.0E-4,7.0E-4,1.0E-4,5.0E-5,0.0,0.003,9.0E-6,0.3,0.003,0.14,0.01,0.018,0.008,5.0E-4,1.0E-4
Pimento cru,Produtos hortícolas,27.0,0.6,0.1,0.0,0.3,0.3,0.0,2.7,2.5,0.1,0.1,2.0,1.6,0.01,0.0,0.0,0.217,1.3,0.0,8.0E-4,2.0E-5,1.0E-5,6.0E-4,8.0E-4,2.0E-4,3.1E-4,0.0,0.09,2.8E-5,0.4,0.004,0.12,0.009,0.024,0.01,6.0E-4,2.0E-4
Tomate cru,Produtos hortícolas,22.0,0.3,0.0,0.1,0.2,0.2,0.0,3.5,3.5,0.0,0.0,1.3,0.8,0.032,0.0,0.0,0.085,0.51,0.0,0.0012,5.0E-5,3.0E-5,6.0E-4,7.0E-4,1.0E-4,1.4E-4,0.0,0.02,1.7E-5,0.54,0.013,0.25,0.011,0.017,0.011,7.0E-4,1.0E-4
Óleo de Côco,Gorduras e óleos animais e vegetais,862.0,100.0,86.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iogurte Grego Natural Mimosa,Leite e produtos lácteos,107.0,7.0,4.7,2.3,0.0,0.0,0.0,5.6,5.6,0.0,0.0,0.0,4.6,0.18,0.2,0.002,0.017,0.01,0.0,0.0,4.0E-5,2.7E-4,4.0E-4,0.0012,0.001,3.0E-5,0.0,0.0,1.5E-6,0.75,0.072,0.2,0.139,0.12,0.014,2.0E-4,6.0E-4
Sopa Legumes,Prato Composto,26.03273495,0.313727561,0.074656811,0.021119324,0.096304118,0.049313622,0.0,2.071805702,1.878880676,0.019007392,0.173917635,1.154171067,3.199788807,0.08031679,0.0,0.00280887,0.284762408,1.707374868,8.28E-7,6.85E-4,4.12E-5,3.23E-5,7.02E-4,0.001289229,5.87E-4,7.24E-5,9.31E-5,0.011160507,2.87E-5,0.634741288,0.032783527,0.278827878,0.029550158,0.049684266,0.014118268,5.57E-4,2.67E-4
Chocolate 90% cacau,Doces,649.0,58.0,36.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,5.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Açúcar branco,Doces,397.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.002,0.002,0.0,0.0,0.0,0.0
Gelatina desidratada  pó ou folha ,Doces,349.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.032,0.016,0.011,0.032,0.011,0.0,2.0E-4
Mel,Doces,314.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,0.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,4.0E-5,3.0E-4,3.0E-4,0.0,2.0E-4,0.0,0.0,0.0,0.16,0.012,0.051,0.0,0.01,0.002,4.0E-4,9.0E-4
Pastilha elástica,Doces,328.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1,73.4,0.0,1.7,0.0,6.9,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.032,0.009,0.005,0.004,0.002,1.0E-4,0.0
Cerveja branca,Bebidas alcoólicas,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.4,0.028,0.0,0.0,0.0,0.0,0.0,0.0,2.0E-5,1.0E-5,5.0E-4,5.0E-4,0.0,1.0E-5,1.4E-4,0.0,4.1E-6,0.16,0.011,0.052,0.009,0.017,0.011,3.0E-4,0.0
Vinho espumante doce,Bebidas alcoólicas,110.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,0.0,2.0E-5,0.0,0.0,0.0,0.2,0.004,0.051,0.015,0.01,0.008,8.0E-4,0.0
Vinho generoso do Porto doce,Bebidas alcoólicas,165.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.1,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,2.0E-5,1.0E-4,1.0E-4,0.0,1.0E-5,0.0,0.0,0.0,0.25,0.011,0.12,0.005,0.015,0.011,7.0E-4,2.0E-4
Vinho maduro tinto,Bebidas alcoólicas,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0E-5,1.0E-4,1.0E-4,0.0,3.0E-5,0.0,0.0,0.0,0.28,0.009,0.13,0.015,0.009,0.009,0.001,1.0E-4
Vinho rosé,Bebidas alcoólicas,72.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,0.0,0.0,0.2,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,7.0E-5,7.0E-5,0.0,2.0E-5,0.0,0.0,0.0,0.28,0.007,0.091,0.014,0.015,0.01,0.001,1.0E-4
Vinho verde branco,Bebidas alcoólicas,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-4,1.0E-4,0.0,1.0E-5,0.0,0.0,0.0,0.15,0.011,0.084,0.01,0.006,0.006,6.0E-4,2.0E-4
Cacau em pó,Doces,358.0,23.4,13.8,7.8,0.6,0.6,0.0,11.1,0.0,0.0,11.1,12.1,19.6,0.085,0.0,0.0,0.0,0.0,0.0,5.0E-4,1.2E-4,3.0E-4,0.0031,0.0066,0.0035,1.1E-4,0.0,0.0,3.4E-5,4.4,0.034,1.84,0.11,0.55,0.41,0.0058,0.0019
Chocolate de leite,Doces,552.0,33.9,19.8,10.1,1.0,1.0,0.2,53.1,53.1,0.0,0.0,1.3,8.0,0.3,0.0,0.03,0.007,0.04,0.0,7.4E-4,2.0E-4,4.6E-4,0.002,0.0033,0.0013,7.0E-5,0.0,0.0,1.0E-5,2.06,0.12,0.42,0.19,0.23,0.055,0.0012,2.0E-4
Chocolate em barra culinária,Doces,502.0,30.5,19.3,10.2,1.0,1.0,0.0,44.0,44.0,0.0,0.0,15.0,5.4,0.042,0.0,0.0,0.006,0.038,0.0,5.0E-4,6.0E-5,1.0E-4,5.0E-4,0.0013,8.0E-4,5.0E-5,0.0,0.0,6.0E-6,1.2,0.017,0.38,0.043,0.16,0.11,0.0029,0.002
Carne de Porco com natas e legumes (out 2018),Prato Composto,146.8908297,10.13275109,5.487336245,2.296943231,0.735371179,0.579039301,0.209606987,0.863755459,0.808733624,0.026200873,0.028820961,0.749344978,12.80174672,0.148995633,0.0,0.043318777,0.206550218,0.70209607,3.49E-7,9.92E-4,3.94E-4,1.5E-4,0.003023581,0.005744978,0.002721397,2.79E-4,5.54E-4,0.010873362,3.85E-5,0.977729258,0.060436681,0.349082969,0.038820961,0.137991266,0.024296943,8.97E-4,0.00109345
Chouriço de carne (porco),Carne e produtos cárneos,388.0,34.0,13.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,20.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atum em lata(azeite - escorrido),Peixe produtos da pesca,238.0,15.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FatHead Pizza (chouriço cogumelos) 425g dose,Prato Composto,244.5953757,17.28786127,5.274566474,6.271098266,3.039884393,2.689595376,0.277456647,2.23583815,1.958381503,0.0,0.242774566,1.710982659,19.18265896,1.608265896,0.0,0.044763006,0.144520231,0.198843931,1.08E-7,0.003979769,5.69E-5,2.99E-4,6.8E-4,0.004736416,0.00405896,1.06E-4,9.17E-4,0.004624277,2.85E-5,3.11849711,0.556878613,0.236242775,0.450427746,0.339768786,0.059982659,0.001199422,0.003109249
Moelas,Prato Composto,161.12280701754386,10.615789473684211,2.7280701754385963,5.792982456140352,1.305263157894737,1.2350877192982457,0.03508771929824561,0.7368421052631579,0.7368421052631579,0.0,0.0,0.2736842105263158,15.60701754385965,0.1615614035087719,0.0,0.0773684210526316,0.03271929824561403,0.10736842105263157,1.4035087719298244E-7,4.5964912280701756E-4,1.087719298245614E-4,1.6070175438596493E-4,0.004266666666666667,0.007164912280701755,0.0028982456140350878,2.2596491228070174E-4,7.017543859649123E-4,0.004210526315789474,9.894736842105262E-6,0.971578947368421,0.06607017543859649,0.32640350877192986,0.015035087719298247,0.13717543859649123,0.02073684210526316,9.982456140350874E-4,8.017543859649123E-4
